,Plant ID,Combined Heat & Power Plant,Nuclear Unit I.D.,Plant Name,Operator Name,Operator ID,State,Census Region,NERC Region,Reserved ,NAICS Code,EIA Sector Number,Sector Name,Reported Prime Mover,Reported Fuel Type Code,AER Fuel Type Code,Reserved .1,Reserved .2,Physical Unit Label,QUANTITY_JAN,QUANTITY_FEB,QUANTITY_MAR,QUANTITY_APR,QUANTITY_MAY,QUANTITY_JUN,QUANTITY_JUL,QUANTITY_AUG,QUANTITY_SEP,QUANTITY_OCT,QUANTITY_NOV,QUANTITY_DEC,ELEC_QUANTITY_JAN,ELEC_QUANTITY_FEB,ELEC_QUANTITY_MAR,ELEC_QUANTITY_APR,ELEC_QUANTITY_MAY,ELEC_QUANTITY_JUN,ELEC_QUANTITY_JUL,ELEC_QUANTITY_AUG,ELEC_QUANTITY_SEP,ELEC_QUANTITY_OCT,ELEC_QUANTITY_NOV,ELEC_QUANTITY_DEC,MMBTU_PER_UNIT_JAN,MMBTU_PER_UNIT_FEB,MMBTU_PER_UNIT_MAR,MMBTU_PER_UNIT_APR,MMBTU_PER_UNIT_MAY,MMBTU_PER_UNIT_JUN,MMBTU_PER_UNIT_JUL,MMBTU_PER_UNIT_AUG,MMBTU_PER_UNIT_SEP,MMBTU_PER_UNIT_OCT,MMBTU_PER_UNIT_NOV,MMBTU_PER_UNIT_DEC,TOT_MMBTU_JAN,TOT_MMBTU_FEB,TOT_MMBTU_MAR,TOT_MMBTU_APR,TOT_MMBTU_MAY,TOT_MMBTU_JUN,TOT_MMBTU_JUL,TOT_MMBTU_AUG,TOT_MMBTU_SEP,TOT_MMBTU_OCT,TOT_MMBTU_NOV,TOT_MMBTU_DEC,ELEC_MMBTUS_JAN,ELEC_MMBTUS_FEB,ELEC_MMBTUS_MAR,ELEC_MMBTUS_APR,ELEC_MMBTUS_MAY,ELEC_MMBTUS_JUN,ELEC_MMBTUS_JUL,ELEC_MMBTUS_AUG,ELEC_MMBTUS_SEP,ELEC_MMBTUS_OCT,ELEC_MMBTUS_NOV,ELEC_MMBTUS_DEC,NETGEN_JAN,NETGEN_FEB,NETGEN_MAR,NETGEN_APR,NETGEN_MAY,NETGEN_JUN,NETGEN_JUL,NETGEN_AUG,NETGEN_SEP,NETGEN_OCT,NETGEN_NOV,NETGEN_DEC,TOTAL FUEL CONSUMPTION QUANTITY,ELECTRIC FUEL CONSUMPTION QUANTITY,TOTAL FUEL CONSUMPTION MMBTUS,ELEC FUEL CONSUMPTION MMBTUS,NET GENERATION (megawatthours),Year,Heatrate
137,2079,N,,Hawthorn,Kansas City Power & Light Co,10000,MO,WNC ,SPP,,22,1,Electric Utility,CT,NG,NG,,,mcf,0,0,697,"60,950","572,992","665,737","630,780","822,459","67,808","126,858","15,693",0,0,0,697,"60,950","572,992","665,737","630,780","822,459","67,808","126,858","15,693",0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,697,"60,950","572,992","665,737","630,780","822,459","67,808","126,858","15,693",0,0,0,697,"60,950","572,992","665,737","630,780","822,459","67,808","126,858","15,693",0,0,0,-11,"4,117","52,742","60,021","56,626","75,213","4,410","10,123","1,145",-116,"2,963,974","2,963,974","2,963,974",2963974.0,264270.0,2007,11215.70364
138,2322,N,,Clark,Nevada Power Co,13407,NV,MTN ,WECC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,551","6,339","21,839","47,146","55,876","60,961","76,159","69,477","47,452","29,301",0,"33,021",0,0,0,0.0,477122.0,2007,0.0
139,2322,N,,Clark,Nevada Power Co,13407,NV,MTN ,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"862,577","229,591","617,662","1,314,440","1,503,350","1,628,767","1,990,314","1,829,455","1,271,665","833,111",0,"965,382","862,577","229,591","617,662","1,314,440","1,503,350","1,628,767","1,990,314","1,829,455","1,271,665","833,111",0,"965,382",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0.0,1.02,"879,829","234,183","630,015","1,340,729","1,533,417","1,661,342","2,030,120","1,866,044","1,297,098","849,773",0,"984,690","879,829","234,183","630,015","1,340,729","1,533,417","1,661,342","2,030,120","1,866,044","1,297,098","849,773",0,"984,690","57,784","15,317","40,356","86,946","97,728","104,979","132,451","122,880","84,984","55,393",0,"66,127","13,046,314","13,046,314","13,307,240",13307240.0,864945.0,2007,15385.07073
140,2336,N,,Tracy,Sierra Pacific Power Co,17166,NV,MTN ,WECC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
141,2336,N,,Tracy,Sierra Pacific Power Co,17166,NV,MTN ,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"525,300","444,484","467,147","459,512","480,165","464,941","472,787","498,076","466,872","219,367","273,867","505,474","525,300","444,484","467,147","459,512","480,165","464,941","472,787","498,076","466,872","219,367","273,867","505,474",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"543,686","460,041","483,497","475,595","496,971","481,214","489,335","515,509","483,213","227,045","283,452","523,166","543,686","460,041","483,497","475,595","496,971","481,214","489,335","515,509","483,213","227,045","283,452","523,166","65,852","56,020","58,444","57,440","59,953","57,431","56,882","60,605","57,348","26,421","33,822","63,647","5,277,992","5,277,992","5,462,724",5462724.0,653865.0,2007,8354.513546
142,2380,N,,Cedar Station,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
143,2380,N,,Cedar Station,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,462,"3,668",899,264,59,380,617,882,333,215,178,161,462,"3,668",899,264,59,380,617,882,333,215,178,161,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,"2,620","20,798","5,097","1,497",335,"2,155","3,498","5,001","1,888","1,219","1,009",913,"2,620","20,798","5,097","1,497",335,"2,155","3,498","5,001","1,888","1,219","1,009",913,161,"1,276",313,92,21,132,215,307,116,75,62,56,"8,118","8,118","46,030",46030.0,2825.0,2007,16293.80531
144,2382,N,,Middle Station,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
145,2382,N,,Middle Station,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,"1,060","8,409","2,061",606,136,872,"1,415","2,023",764,492,408,370,"1,060","8,409","2,061",606,136,872,"1,415","2,023",764,492,408,370,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,"6,010","47,679","11,686","3,436",771,"4,944","8,023","11,470","4,332","2,790","2,313","2,098","6,010","47,679","11,686","3,436",771,"4,944","8,023","11,470","4,332","2,790","2,313","2,098",362,"2,871",704,207,46,298,483,691,261,168,139,126,"18,616","18,616","105,552",105552.0,6356.0,2007,16606.67086
146,2383,N,,Missouri Avenue,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
147,2383,N,,Missouri Avenue,Calpine New Jersey Generation LLC,56606,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,737,"5,844","1,432",421,94,606,983,"1,406",531,342,284,257,737,"5,844","1,432",421,94,606,983,"1,406",531,342,284,257,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,"4,179","33,135","8,119","2,387",533,"3,436","5,574","7,972","3,011","1,939","1,610","1,457","4,179","33,135","8,119","2,387",533,"3,436","5,574","7,972","3,011","1,939","1,610","1,457",236,"1,872",459,135,30,194,315,450,170,110,91,82,"12,937","12,937","73,352",73352.0,4145.0,2007,17696.50181
148,2393,N,,Gilbert,RRI Energy Mid-Atlantic PH LLC,17235,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170,-589,-94,-222,0,94,0,-257,0,-360,-217,0,0,0,0.0,-1814.72,2007,-999999.0
149,2393,N,,Gilbert,RRI Energy Mid-Atlantic PH LLC,17235,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-630,0,0,-94,-222,807,646,"2,113",-257,654,-360,-217,0,0,0,0.0,2440.72,2007,0.0
150,2393,N,,Gilbert,RRI Energy Mid-Atlantic PH LLC,17235,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,0,"9,710","3,315",0,0,0,"1,191",0,0,0,0,0,0,"9,710","3,315",0,0,0,"1,191",0,0,0,0,0,0.0,5.71,5.71,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0,"55,464","18,935",0,0,0,"6,803",0,0,0,0,0,0,"55,464","18,935",0,0,0,"6,803",0,0,0,0,0,0,"4,443","1,454",-10,-25,0,525,0,-28,0,-40,-24,"14,216","14,216","81,202",81202.0,6295.78,2007,12897.84586
151,2393,N,,Gilbert,RRI Energy Mid-Atlantic PH LLC,17235,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"21,555",0,0,0,0,"54,897","45,382","97,492",0,"5,947",0,0,"21,555",0,0,0,0,"54,897","45,382","97,492",0,"5,947",0,0,1.03,0.0,0.0,0.0,0.0,1.04,1.03,1.03,0.0,1.03,0.0,0.0,"22,180",0,0,0,0,"56,983","46,880","100,027",0,"6,119",0,0,"22,180",0,0,0,0,"56,983","46,880","100,027",0,"6,119",0,0,"1,738",0,0,-10,-25,"4,490","3,620","7,734",-28,"3,531",-40,-24,"225,273","225,273","232,189",232189.0,20986.22,2007,11063.87906
152,2398,N,,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,KER,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,313","28,174","4,235","1,546",7,0,0,0,0,121,85,339,0,0,0,0.0,38819.93,2007,0.0
153,2398,N,,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110,015","111,401","146,398","148,852","145,877","166,820","175,277","182,175","140,857","80,662","113,655","153,840",0,0,0,0.0,1675829.07,2007,0.0
154,2398,N,,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,"19,236","119,398","17,777","6,539",27,0,0,0,0,546,379,"1,465","19,236","119,398","17,777","6,539",27,0,0,0,0,546,379,"1,465",5.6,5.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,5.6,5.6,5.6,"107,722","668,629","99,551","36,618",151,0,0,0,0,"3,058","2,122","8,204","107,722","668,629","99,551","36,618",151,0,0,0,0,"3,058","2,122","8,204","8,399","53,792","7,916","2,897",12,0,0,0,0,240,170,664,"165,367","165,367","926,055",926055.0,74089.16,2007,12499.19691
155,2398,N,,Bergen Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"2,654,714","2,566,751","3,334,893","3,436,888","3,179,693","3,554,290","3,904,297","4,111,891","3,276,016","1,974,323","2,763,039","3,625,946","2,654,714","2,566,751","3,334,893","3,436,888","3,179,693","3,554,290","3,904,297","4,111,891","3,276,016","1,974,323","2,763,039","3,625,946",1.04,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.03,1.03,1.03,1.03,"2,747,629","2,643,754","3,441,610","3,526,247","3,281,443","3,689,353","4,052,660","4,255,807","3,384,125","2,039,476","2,832,115","3,720,221","2,747,629","2,643,754","3,441,610","3,526,247","3,281,443","3,689,353","4,052,660","4,255,807","3,384,125","2,039,476","2,832,115","3,720,221","214,225","212,691","273,662","278,929","258,519","293,996","322,415","338,952","275,152","160,076","227,151","301,225","38,382,741","38,382,741","39,614,440",39614440.0,3156993.84,2007,12548.15245
156,2406,N,,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,KER,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,095",536,582,2,0,0,0,0,0,0,0,429,0,0,0,0.0,-545.51,2007,-999999.0
157,2406,N,,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,171",571,"14,140","27,501","46,723","92,772","121,729","76,163","114,450","48,375","42,572",0,0,0,0.0,586166.51,2007,0.0
158,2406,N,,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,280,"5,295","7,712",11,0,0,0,0,0,0,0,"1,855",280,"5,295","7,712",11,0,0,0,0,0,0,0,"1,855",5.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,"1,568","29,652","43,187",62,0,0,0,0,0,0,0,"10,499","1,568","29,652","43,187",62,0,0,0,0,0,0,0,"10,499",349,"2,292","3,619",5,0,0,0,0,0,0,0,901,"15,153","15,153","84,968",84968.0,7166.42,2007,11856.40146
159,2406,N,,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,0,"62,932","41,181","361,933","620,232","1,009,897","1,934,749","2,417,952","1,520,153","2,355,667","1,058,889","1,011,446",0,"62,932","41,181","361,933","620,232","1,009,897","1,934,749","2,417,952","1,520,153","2,355,667","1,058,889","1,011,446",0.0,1.03,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.04,1.03,1.03,0,"64,757","42,375","372,429","638,219","1,039,184","2,017,943","2,507,416","1,573,358","2,438,115","1,090,656","1,041,789",0,"64,757","42,375","372,429","638,219","1,039,184","2,017,943","2,507,416","1,573,358","2,438,115","1,090,656","1,041,789",0,"5,006","3,551","32,776","55,453","89,324","170,205","210,263","134,342","208,822","98,158","89,384","12,395,031","12,395,031","12,826,241",12826241.0,1097283.58,2007,11689.08501
160,2465,N,,Animas,City of Farmington,6204,NM,MTN ,WECC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
161,2465,N,,Animas,City of Farmington,6204,NM,MTN ,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"89,996","81,873","82,782","76,879","90,778","113,750","145,923","153,508","128,079","117,146","92,964","103,501","89,996","81,873","82,782","76,879","90,778","113,750","145,923","153,508","128,079","117,146","92,964","103,501",1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,"94,676","86,130","87,087","80,877","95,498","119,665","153,511","161,490","134,739","123,238","97,798","108,883","94,676","86,130","87,087","80,877","95,498","119,665","153,511","161,490","134,739","123,238","97,798","108,883","9,712","8,836","8,934","8,297","9,797","12,276","15,748","16,567","13,822","12,642","10,033","11,170","1,277,179","1,277,179","1,343,592",1343592.0,137833.0,2007,9747.97037
162,2539,N,,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,KER,WOO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,131",27,176,0,20,16,11,16,132,0,11,915,0,0,0,0.0,4456.88,2007,0.0
163,2539,N,,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,374","29,539","116,583","109,376","86,922","80,794","123,281","147,969","127,116","98,676","108,788","54,462",0,0,0,0.0,1141878.12,2007,0.0
164,2539,N,,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,KER,WOO,,,barrels,"12,433",107,642,0,73,56,40,56,468,0,40,"3,706","12,433",107,642,0,73,56,40,56,468,0,40,"3,706",5.74,5.74,5.74,0.0,5.74,5.74,5.74,5.74,5.74,0.0,5.74,5.74,"71,365",614,"3,685",0,419,321,230,321,"2,686",0,230,"21,272","71,365",614,"3,685",0,419,321,230,321,"2,686",0,230,"21,272","6,506",55,341,0,38,28,21,30,244,0,21,"1,929","17,621","17,621","101,143",101143.0,9212.24,2007,10979.19247
165,2539,N,,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"1,279,173","645,826","2,349,184","2,192,168","1,710,881","1,565,817","2,379,893","2,803,187","2,487,145","1,965,822","2,185,278","1,216,892","1,279,173","645,826","2,349,184","2,192,168","1,710,881","1,565,817","2,379,893","2,803,187","2,487,145","1,965,822","2,185,278","1,216,892",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"1,330,340","671,659","2,443,151","2,279,855","1,779,316","1,628,450","2,475,089","2,915,314","2,586,631","2,044,455","2,272,689","1,265,568","1,330,340","671,659","2,443,151","2,279,855","1,779,316","1,628,450","2,475,089","2,915,314","2,586,631","2,044,455","2,272,689","1,265,568","121,287","60,218","225,958","211,234","159,538","142,398","224,657","268,255","234,792","182,127","205,791","114,779","22,781,266","22,781,266","23,692,517",23692517.0,2151034.76,2007,11014.47428
166,2708,N,,Cape Fear,Progress Energy Carolinas Inc,3046,NC,SAT ,SERC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,-150,-146,-158,-189,-149,-135,-454,131,28,-142,-161,0,0,0,0.0,-1660.0,2007,-999999.0
167,2708,N,,Cape Fear,Progress Energy Carolinas Inc,3046,NC,SAT ,SERC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,23,100,33,115,58,38,0,"8,070","2,192","1,747",19,24,23,100,33,115,58,38,0,"8,070","2,192","1,747",19,24,5.9,5.9,5.9,5.9,5.9,5.9,0.0,5.9,5.9,5.9,5.9,5.9,136,590,195,679,342,224,0,"47,613","12,933","10,307",112,142,136,590,195,679,342,224,0,"47,613","12,933","10,307",112,142,-72,-50,-52,-27,-42,-52,-52,"1,998",505,423,-55,-62,"12,419","12,419","73,273",73273.0,2462.0,2007,29761.57595
168,2801,N,,Jamestown,Otter Tail Power Co,14232,ND,WNC ,MRO,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,"1,887","1,428","1,235",519,"1,056","1,815","1,057",665,964,319,"1,188","2,382","1,887","1,428","1,235",519,"1,056","1,815","1,057",665,964,319,"1,188","2,382",6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,"11,322","8,568","7,410","3,114","6,336","10,890","6,342","3,990","5,784","1,914","7,128","14,292","11,322","8,568","7,410","3,114","6,336","10,890","6,342","3,990","5,784","1,914","7,128","14,292",549,415,359,151,307,528,307,193,280,93,345,693,"14,515","14,515","87,090",87090.0,4221.0,2007,20632.55153
169,2951,N,,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC ,SPP,,22,1,Electric Utility,CA,NG,NG,,,mcf,"446,361","68,463",0,0,0,0,"338,299","909,387","12,776","685,941","509,785","382,968","446,361","68,463",0,0,0,0,"338,299","909,387","12,776","685,941","509,785","382,968",1.01,1.01,0.0,0.0,0.0,0.0,1.04,1.04,1.04,1.02,1.02,1.03,"450,825","69,216",0,0,0,0,"351,154","943,944","13,274","698,974","521,000","395,606","450,825","69,216",0,0,0,0,"351,154","943,944","13,274","698,974","521,000","395,606","40,777","7,455",0,0,0,0,"31,156","82,794","1,196","70,087","50,526","34,382","3,353,980","3,353,980","3,443,993",3443993.0,318373.0,2007,10817.47824
170,2951,N,,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC ,SPP,,22,1,Electric Utility,CT,NG,NG,,,mcf,"8,688","7,759","7,743","2,468","6,971","2,998","7,318","37,969","27,088","67,584","48,713","56,726","8,688","7,759","7,743","2,468","6,971","2,998","7,318","37,969","27,088","67,584","48,713","56,726",0.99,0.99,0.99,0.97,1.03,1.03,1.04,1.04,1.04,1.03,1.01,1.01,"8,627","7,674","7,627","2,401","7,166","3,091","7,611","39,564","28,117","69,341","49,005","57,123","8,627","7,674","7,627","2,401","7,166","3,091","7,611","39,564","28,117","69,341","49,005","57,123",823,690,674,185,693,279,719,"4,122","2,733","6,750","4,899","5,481","282,025","282,025","287,347",287347.0,28048.0,2007,10244.83029
171,3096,N,,Brunot Island,Orion Power Midwest LP,14165,PA,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-407,-303,-255,-168,0,-158,0,0,-170,-244,-348,0,0,0,0.0,-2050.0,2007,-999999.0
172,3096,N,,Brunot Island,Orion Power Midwest LP,14165,PA,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,"1,171",0,0,0,0,53,0,59,0,0,0,0,"1,171",0,0,0,0,53,0,59,0,0,0,0,1.02,0.0,0.0,0.0,0.0,1.03,0.0,1.03,0.0,0.0,0.0,0.0,"1,194",0,0,0,0,55,0,61,0,0,0,0,"1,194",0,0,0,0,55,0,61,0,0,0,0,112,-407,-303,-255,-168,408,-158,925,-156,-170,-244,-348,"1,283","1,283","1,310",1310.0,-761.0,2007,-999999.0
173,3096,N,,Brunot Island,Orion Power Midwest LP,14165,PA,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-47,-45,-47,0,-47,0,0,0,-45,-47,0,0,0,0.0,-318.0,2007,-999999.0
174,3096,N,,Brunot Island,Orion Power Midwest LP,14165,PA,MAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"36,986",0,0,0,0,"42,100",0,"52,990","9,630",0,0,0,"36,986",0,0,0,0,"42,100",0,"52,990","9,630",0,0,0,1.02,0.0,0.0,0.0,0.0,1.03,0.0,1.03,1.02,0.0,0.0,0.0,"37,726",0,0,0,0,"43,489",0,"54,739","9,823",0,0,0,"37,726",0,0,0,0,"43,489",0,"54,739","9,823",0,0,0,"2,318",-42,-47,-45,-47,"2,041",-47,"3,275",343,0,-45,-47,"141,706","141,706","145,777",145777.0,7659.0,2007,19033.42473
